Matrix Size,Threads Count,Calculation Type,Average Result,Variance
256,18,simple,0.12469466666666668,1.1125344222222225e-05
320,1,simple,0.7546426666666667,1.1462022222222284e-05
320,2,simple,0.3919323333333333,1.1460056888888837e-05
320,3,simple,0.2695706666666667,9.32660288888892e-06
320,4,simple,0.20250366666666664,2.2877955555555895e-07
320,5,simple,0.167547,6.535580666666683e-06
320,6,simple,0.146073,3.0917600000000097e-07
320,7,simple,0.20524666666666666,2.691048888888846e-07
320,8,simple,0.20604066666666665,5.690335555555603e-07
320,9,simple,0.18961666666666666,7.334708888888858e-07
320,10,simple,0.17591199999999999,3.846686666666579e-07
320,11,simple,0.16557366666666667,2.7611095555555564e-06
320,12,simple,0.160404,6.257010666666666e-06
320,13,simple,0.2099673333333333,3.7999175555555144e-06
320,14,simple,0.21822699999999998,1.3092385999999958e-05
320,15,simple,0.2164633333333333,2.6628362888888867e-05
320,16,simple,0.22791733333333333,3.0475054222222258e-05
320,17,simple,0.2146433333333333,1.1625746888888894e-05
320,18,simple,0.22500900000000001,3.506217866666657e-05
384,1,simple,1.3475633333333334,1.2768355555555283e-05
384,2,simple,0.6931876666666668,1.0414022222223238e-07
384,3,simple,0.4727236666666667,1.1973608888888789e-06
384,4,simple,0.361194,3.9792666666669024e-08
384,5,simple,0.29615566666666665,3.508681555555533e-06
384,6,simple,0.25745633333333334,1.311475555555615e-07
384,7,simple,0.3580543333333333,1.5715044222222155e-05
384,8,simple,0.35568,4.2837799999997843e-07
384,9,simple,0.3242333333333333,5.748308888889092e-07
384,10,simple,0.30404000000000003,2.4522846666666216e-06
384,11,simple,0.2837066666666666,2.858646888888875e-06
384,12,simple,0.279656,4.75380206666668e-05
384,13,simple,0.34191533333333335,0.00010065073488888924
384,14,simple,0.365871,6.564571400000017e-05
384,15,simple,0.36118633333333333,3.0278681555555656e-05
384,16,simple,0.3527106666666667,1.0120909555555608e-05
384,17,simple,0.35845333333333335,9.201881555555524e-06
384,18,simple,0.357516,1.5279404666666818e-05
448,1,simple,2.1531300000000004,1.5872000000002378e-06
448,2,simple,1.11431,3.1528666666666953e-06
448,3,simple,0.7622399999999999,6.888360666666664e-06
448,4,simple,0.5800936666666667,8.580168888888711e-07
448,5,simple,0.47583299999999995,7.18650000000013e-07
448,6,simple,0.4175153333333333,2.5807102222222646e-06
448,7,simple,0.59147,3.0224488666666143e-05
448,8,simple,0.5740919999999999,0.00011698051266666745
448,9,simple,0.517536,8.132126666666349e-07
448,10,simple,0.486505,2.861072666666723e-06
448,11,simple,0.454039,4.5581626666666765e-06
448,12,simple,0.44139833333333334,2.8238462222222713e-06
448,13,simple,0.53689,0.0001348142486666667
448,14,simple,0.5573343333333334,1.0886251555555599e-05
448,15,simple,0.542283,2.3628802666666353e-05
448,16,simple,0.5574973333333334,9.375771555555708e-06
448,17,simple,0.5483493333333334,6.166828888888878e-05
448,18,simple,0.5344426666666666,2.407181955555549e-05
512,1,simple,3.249556666666667,5.9212822222221876e-05
512,2,simple,1.6741533333333332,3.6042222222226447e-07
512,3,simple,1.14626,4.437800000000092e-06
512,4,simple,0.8703896666666666,2.1742175555555597e-06
512,5,simple,0.7257023333333333,1.0142542222222487e-06
512,6,simple,0.6370416666666667,4.892062222222397e-07
512,7,simple,0.8655516666666667,5.295301555555747e-06
512,8,simple,0.8607523333333335,0.0002419253948888895
512,9,simple,0.7849769999999999,1.0265600666666585e-05
